text,emotion,mental_state,timestamp,word_count
I feel anxious and worried all the time constantly,anxious,anxiety_disorder,2024-11-25 10:53:34.332825,9
i feel anxious and worried all the time constantly,anxious,anxiety_disorder,2025-01-22 10:53:34.332825,9
I FEEL ANXIOUS AND WORRIED ALL THE TIME CONSTANTLY,anxious,anxiety_disorder,2024-12-09 10:53:34.332825,9
I feel anxious and worried all the time constantly!,anxious,anxiety_disorder,2024-11-11 10:53:34.332825,9
I feel anxious and worried all the time constantly.,anxious,anxiety_disorder,2025-02-05 10:53:34.332825,9
I feel anxious and worried all the time constantly?,anxious,anxiety_disorder,2025-01-24 10:53:34.332825,9
I feel that I feel anxious and worried all the time constantly,anxious,anxiety_disorder,2025-02-24 10:53:34.332825,12
To be honest I feel anxious and worried all the time constantly,anxious,anxiety_disorder,2025-09-18 10:53:34.332825,12
Really I feel anxious and worried all the time constantly,anxious,anxiety_disorder,2025-04-03 10:53:34.332825,10
I feel anxious and worried all the time constantly right now,anxious,anxiety_disorder,2025-01-03 10:53:34.332825,11
I feel anxious and worried all the time constantly today,anxious,anxiety_disorder,2025-07-02 10:53:34.332825,10
I must say I feel anxious and worried all the time constantly,anxious,anxiety_disorder,2024-12-19 10:53:34.332825,12
Honestly I feel anxious and worried all the time constantly,anxious,anxiety_disorder,2025-03-23 10:53:34.332825,10
I feel anxious and worried all the time constantly and its true,anxious,anxiety_disorder,2025-01-05 10:53:34.332825,12
I feel anxious and worried all the time constantly for sure,anxious,anxiety_disorder,2024-10-31 10:53:34.332825,11
My mind wont stop racing with bad thoughts today,anxious,anxiety_disorder,2025-08-10 10:53:34.332825,9
my mind wont stop racing with bad thoughts today,anxious,anxiety_disorder,2025-03-16 10:53:34.332825,9
MY MIND WONT STOP RACING WITH BAD THOUGHTS TODAY,anxious,anxiety_disorder,2025-05-11 10:53:34.332825,9
My mind wont stop racing with bad thoughts today!,anxious,anxiety_disorder,2024-11-12 10:53:34.332825,9
My mind wont stop racing with bad thoughts today.,anxious,anxiety_disorder,2025-05-24 10:53:34.332825,9
My mind wont stop racing with bad thoughts today?,anxious,anxiety_disorder,2024-11-11 10:53:34.332825,9
I feel that My mind wont stop racing with bad thoughts today,anxious,anxiety_disorder,2025-06-24 10:53:34.332825,12
To be honest My mind wont stop racing with bad thoughts today,anxious,anxiety_disorder,2025-07-19 10:53:34.332825,12
Really My mind wont stop racing with bad thoughts today,anxious,anxiety_disorder,2025-03-10 10:53:34.332825,10
My mind wont stop racing with bad thoughts today right now,anxious,anxiety_disorder,2025-09-04 10:53:34.332825,11
My mind wont stop racing with bad thoughts today today,anxious,anxiety_disorder,2024-10-31 10:53:34.332825,10
I must say My mind wont stop racing with bad thoughts today,anxious,anxiety_disorder,2025-03-30 10:53:34.332825,12
Honestly My mind wont stop racing with bad thoughts today,anxious,anxiety_disorder,2025-08-26 10:53:34.332825,10
My mind wont stop racing with bad thoughts today and its true,anxious,anxiety_disorder,2025-05-04 10:53:34.332825,12
My mind wont stop racing with bad thoughts today for sure,anxious,anxiety_disorder,2025-03-02 10:53:34.332825,11
I am constantly worried about everything in life,anxious,anxiety_disorder,2025-06-02 10:53:34.332825,8
i am constantly worried about everything in life,anxious,anxiety_disorder,2025-08-01 10:53:34.332825,8
I AM CONSTANTLY WORRIED ABOUT EVERYTHING IN LIFE,anxious,anxiety_disorder,2025-08-09 10:53:34.332825,8
I am constantly worried about everything in life!,anxious,anxiety_disorder,2025-06-24 10:53:34.332825,8
I am constantly worried about everything in life.,anxious,anxiety_disorder,2025-04-06 10:53:34.332825,8
I am constantly worried about everything in life?,anxious,anxiety_disorder,2025-05-26 10:53:34.332825,8
I feel that I am constantly worried about everything in life,anxious,anxiety_disorder,2024-11-02 10:53:34.332825,11
To be honest I am constantly worried about everything in life,anxious,anxiety_disorder,2024-12-19 10:53:34.332825,11
Really I am constantly worried about everything in life,anxious,anxiety_disorder,2025-06-11 10:53:34.332825,9
I am constantly worried about everything in life right now,anxious,anxiety_disorder,2025-09-15 10:53:34.332825,10
I am constantly worried about everything in life today,anxious,anxiety_disorder,2025-04-06 10:53:34.332825,9
I must say I am constantly worried about everything in life,anxious,anxiety_disorder,2024-12-24 10:53:34.332825,11
Honestly I am constantly worried about everything in life,anxious,anxiety_disorder,2025-08-12 10:53:34.332825,9
I am constantly worried about everything in life and its true,anxious,anxiety_disorder,2024-11-26 10:53:34.332825,11
I am constantly worried about everything in life for sure,anxious,anxiety_disorder,2025-08-16 10:53:34.332825,10
The anxiety is making it hard to breathe properly,anxious,anxiety_disorder,2024-11-19 10:53:34.332825,9
the anxiety is making it hard to breathe properly,anxious,anxiety_disorder,2025-09-02 10:53:34.332825,9
THE ANXIETY IS MAKING IT HARD TO BREATHE PROPERLY,anxious,anxiety_disorder,2025-07-02 10:53:34.332825,9
The anxiety is making it hard to breathe properly!,anxious,anxiety_disorder,2024-12-30 10:53:34.332825,9
The anxiety is making it hard to breathe properly.,anxious,anxiety_disorder,2025-05-31 10:53:34.332825,9
The anxiety is making it hard to breathe properly?,anxious,anxiety_disorder,2025-01-01 10:53:34.332825,9
I feel that The anxiety is making it hard to breathe properly,anxious,anxiety_disorder,2025-08-21 10:53:34.332825,12
To be honest The anxiety is making it hard to breathe properly,anxious,anxiety_disorder,2025-04-12 10:53:34.332825,12
Really The anxiety is making it hard to breathe properly,anxious,anxiety_disorder,2025-07-25 10:53:34.332825,10
The anxiety is making it hard to breathe properly right now,anxious,anxiety_disorder,2024-11-24 10:53:34.332825,11
The anxiety is making it hard to breathe properly today,anxious,anxiety_disorder,2025-07-22 10:53:34.332825,10
I must say The anxiety is making it hard to breathe properly,anxious,anxiety_disorder,2024-12-27 10:53:34.332825,12
Honestly The anxiety is making it hard to breathe properly,anxious,anxiety_disorder,2025-09-14 10:53:34.332825,10
The anxiety is making it hard to breathe properly and its true,anxious,anxiety_disorder,2025-06-17 10:53:34.332825,12
The anxiety is making it hard to breathe properly for sure,anxious,anxiety_disorder,2025-09-28 10:53:34.332825,11
I feel like something bad will happen very soon,anxious,anxiety_disorder,2024-12-09 10:53:34.332825,9
i feel like something bad will happen very soon,anxious,anxiety_disorder,2025-10-13 10:53:34.332825,9
I FEEL LIKE SOMETHING BAD WILL HAPPEN VERY SOON,anxious,anxiety_disorder,2025-07-17 10:53:34.332825,9
I feel like something bad will happen very soon!,anxious,anxiety_disorder,2025-08-05 10:53:34.332825,9
I feel like something bad will happen very soon.,anxious,anxiety_disorder,2024-12-12 10:53:34.332825,9
I feel like something bad will happen very soon?,anxious,anxiety_disorder,2024-12-04 10:53:34.332825,9
I feel that I feel like something bad will happen very soon,anxious,anxiety_disorder,2025-06-03 10:53:34.332825,12
To be honest I feel like something bad will happen very soon,anxious,anxiety_disorder,2025-02-01 10:53:34.332825,12
Really I feel like something bad will happen very soon,anxious,anxiety_disorder,2025-08-29 10:53:34.332825,10
I feel like something bad will happen very soon right now,anxious,anxiety_disorder,2025-08-15 10:53:34.332825,11
I feel like something bad will happen very soon today,anxious,anxiety_disorder,2025-07-20 10:53:34.332825,10
I must say I feel like something bad will happen very soon,anxious,anxiety_disorder,2025-05-03 10:53:34.332825,12
Honestly I feel like something bad will happen very soon,anxious,anxiety_disorder,2025-08-12 10:53:34.332825,10
I feel like something bad will happen very soon and its true,anxious,anxiety_disorder,2025-04-22 10:53:34.332825,12
I feel like something bad will happen very soon for sure,anxious,anxiety_disorder,2025-01-31 10:53:34.332825,11
My heart is pounding with fear and worry nonstop,anxious,anxiety_disorder,2025-09-24 10:53:34.332825,9
my heart is pounding with fear and worry nonstop,anxious,anxiety_disorder,2025-10-08 10:53:34.332825,9
MY HEART IS POUNDING WITH FEAR AND WORRY NONSTOP,anxious,anxiety_disorder,2025-06-10 10:53:34.332825,9
My heart is pounding with fear and worry nonstop!,anxious,anxiety_disorder,2025-03-12 10:53:34.332825,9
My heart is pounding with fear and worry nonstop.,anxious,anxiety_disorder,2025-05-24 10:53:34.332825,9
My heart is pounding with fear and worry nonstop?,anxious,anxiety_disorder,2025-04-10 10:53:34.332825,9
I feel that My heart is pounding with fear and worry nonstop,anxious,anxiety_disorder,2025-03-09 10:53:34.332825,12
To be honest My heart is pounding with fear and worry nonstop,anxious,anxiety_disorder,2025-09-08 10:53:34.332825,12
Really My heart is pounding with fear and worry nonstop,anxious,anxiety_disorder,2025-01-25 10:53:34.332825,10
My heart is pounding with fear and worry nonstop right now,anxious,anxiety_disorder,2025-05-07 10:53:34.332825,11
My heart is pounding with fear and worry nonstop today,anxious,anxiety_disorder,2025-02-13 10:53:34.332825,10
I must say My heart is pounding with fear and worry nonstop,anxious,anxiety_disorder,2025-03-02 10:53:34.332825,12
Honestly My heart is pounding with fear and worry nonstop,anxious,anxiety_disorder,2025-09-24 10:53:34.332825,10
My heart is pounding with fear and worry nonstop and its true,anxious,anxiety_disorder,2025-06-26 10:53:34.332825,12
My heart is pounding with fear and worry nonstop for sure,anxious,anxiety_disorder,2025-04-27 10:53:34.332825,11
I cannot stop thinking about worst case scenarios,anxious,anxiety_disorder,2025-04-23 10:53:34.332825,8
i cannot stop thinking about worst case scenarios,anxious,anxiety_disorder,2025-05-03 10:53:34.332825,8
I CANNOT STOP THINKING ABOUT WORST CASE SCENARIOS,anxious,anxiety_disorder,2025-06-17 10:53:34.332825,8
I cannot stop thinking about worst case scenarios!,anxious,anxiety_disorder,2025-03-04 10:53:34.332825,8
I cannot stop thinking about worst case scenarios.,anxious,anxiety_disorder,2025-09-17 10:53:34.332825,8
I cannot stop thinking about worst case scenarios?,anxious,anxiety_disorder,2025-05-31 10:53:34.332825,8
I feel that I cannot stop thinking about worst case scenarios,anxious,anxiety_disorder,2025-05-12 10:53:34.332825,11
To be honest I cannot stop thinking about worst case scenarios,anxious,anxiety_disorder,2025-05-28 10:53:34.332825,11
Really I cannot stop thinking about worst case scenarios,anxious,anxiety_disorder,2025-10-10 10:53:34.332825,9
I cannot stop thinking about worst case scenarios right now,anxious,anxiety_disorder,2025-07-11 10:53:34.332825,10
I cannot stop thinking about worst case scenarios today,anxious,anxiety_disorder,2025-02-16 10:53:34.332825,9
I must say I cannot stop thinking about worst case scenarios,anxious,anxiety_disorder,2025-05-16 10:53:34.332825,11
Honestly I cannot stop thinking about worst case scenarios,anxious,anxiety_disorder,2025-08-06 10:53:34.332825,9
I cannot stop thinking about worst case scenarios and its true,anxious,anxiety_disorder,2025-03-12 10:53:34.332825,11
I cannot stop thinking about worst case scenarios for sure,anxious,anxiety_disorder,2025-08-11 10:53:34.332825,10
The uncertainty is making me very anxious today,anxious,anxiety_disorder,2025-06-15 10:53:34.332825,8
the uncertainty is making me very anxious today,anxious,anxiety_disorder,2025-09-12 10:53:34.332825,8
THE UNCERTAINTY IS MAKING ME VERY ANXIOUS TODAY,anxious,anxiety_disorder,2025-04-28 10:53:34.332825,8
The uncertainty is making me very anxious today!,anxious,anxiety_disorder,2025-04-16 10:53:34.332825,8
The uncertainty is making me very anxious today.,anxious,anxiety_disorder,2025-10-21 10:53:34.332825,8
The uncertainty is making me very anxious today?,anxious,anxiety_disorder,2025-09-22 10:53:34.332825,8
I feel that The uncertainty is making me very anxious today,anxious,anxiety_disorder,2025-02-09 10:53:34.332825,11
To be honest The uncertainty is making me very anxious today,anxious,anxiety_disorder,2025-02-02 10:53:34.332825,11
Really The uncertainty is making me very anxious today,anxious,anxiety_disorder,2025-04-27 10:53:34.332825,9
The uncertainty is making me very anxious today right now,anxious,anxiety_disorder,2025-10-14 10:53:34.332825,10
The uncertainty is making me very anxious today today,anxious,anxiety_disorder,2025-09-02 10:53:34.332825,9
I must say The uncertainty is making me very anxious today,anxious,anxiety_disorder,2025-03-04 10:53:34.332825,11
Honestly The uncertainty is making me very anxious today,anxious,anxiety_disorder,2025-05-16 10:53:34.332825,9
The uncertainty is making me very anxious today and its true,anxious,anxiety_disorder,2025-04-25 10:53:34.332825,11
The uncertainty is making me very anxious today for sure,anxious,anxiety_disorder,2025-07-03 10:53:34.332825,10
I feel nervous and on edge about everything now,anxious,anxiety_disorder,2025-05-02 10:53:34.332825,9
i feel nervous and on edge about everything now,anxious,anxiety_disorder,2025-01-01 10:53:34.332825,9
I FEEL NERVOUS AND ON EDGE ABOUT EVERYTHING NOW,anxious,anxiety_disorder,2025-08-01 10:53:34.332825,9
I feel nervous and on edge about everything now!,anxious,anxiety_disorder,2025-06-01 10:53:34.332825,9
I feel nervous and on edge about everything now.,anxious,anxiety_disorder,2025-08-08 10:53:34.332825,9
